Name,Link,Name,YOB,Date,Competition,Placing,Division,Weightclass,Weight,Squat1,Squat2,Squat3,Bench press1,Bench press2,Bench press3,Deadlift1,Deadlift2,Deadlift3,Total,Points
Michael Schaeffer,competitions-view?id=1302,Michael Schaeffer,1993,08/13/2016,4th Annual Patriot Open,2.,R-JR,-83,81.10,177.5,187.5,-197.5,137.5,142.5,-150,220,-227.5,-227.5,550,372.30
Julian Taruc,competitions-view?id=1354,Julian Taruc,1994,10/13/2016,Raw Nationals 2016,26.,R-JR,-83,82.10,190,200,212.5,110,120,125,205,220,227.5,565,379.62
Julian Taruc,competitions-view?id=1275,Julian Taruc,1994,07/16/2016,2016 Virginia Beach Battle,2.,R-JR,-83,82.00,190,205,-215,-110,110,117.5,-205,-205,205,527.5,354.69
Paul Xu,competitions-view?id=1354,Paul Xu,1993,10/13/2016,Raw Nationals 2016,27.,R-JR,-83,76.88,180,190,200,102.5,107.5,112.5,222.5,237.5,250,562.5,394.09
Paul Xu,competitions-view?id=1202,Paul Xu,1993,04/24/2016,Inaugural MASS Weekend Powerlifting Meet,1.,R-JR,-83,75.20,170,182.5,190,97.5,102.5,107.5,-215,215,242.5,540,384.05
Paul Xu,competitions-view?id=992,Paul Xu,1993,10/15/2015,2015 Raw Nationals,21.,R-JR,-83,75.70,185,-200,-200,95,100,-107.5,210,225,240,525,371.70
Paul Xu,competitions-view?id=1612,Paul Xu,1993,04/11/2015,2015 Equinox Open,-,R-O,-74,73.10,175,-185,-185,-95,-95,-95,205,215,227.5,0,0.00
Ian Ruffner,competitions-view?id=1354,Ian Ruffner,1994,10/13/2016,Raw Nationals 2016,28.,R-JR,-83,77.94,-197.5,210,-220,127.5,-130,-130,200,217.5,225,562.5,390.54
Ian Ruffner,competitions-view?id=1283,Ian Ruffner,1994,07/23/2016,"Border Bash ""Alabama vs Georgia""",2.,R-JR,-83,81.20,195,205,-217.5,125,127.5,130,185,205,-217.5,540,365.26
Alex Cook,competitions-view?id=1354,Alex Cook,1996,10/13/2016,Raw Nationals 2016,29.,R-JR,-83,78.82,185,200,-210,130,137.5,142.5,220,-230,-230,562.5,387.68
Alex Cook,competitions-view?id=1296,Alex Cook,1996,08/13/2016,Powerlifting for Pups,1.,R-JR,-83,78.60,167.5,185,197.5,117.5,130,137.5,205,222.5,232.5,567.5,391.86
Ahmed Haviland,competitions-view?id=1354,Ahmed Haviland,1995,10/13/2016,Raw Nationals 2016,30.,R-JR,-83,80.00,-205,-205,205,130,-140,-140,-215,215,227.5,562.5,384.02
Ahmed Haviland,competitions-view?id=1149,Ahmed Haviland,1995,03/19/2016,USA Powerlifting Battle on the Border X,6.,R-O,-83,81.30,185,192.5,200,125,127.5,-132.5,197.5,205,212.5,540,364.99
Ahmed Haviland,competitions-view?id=1001,Ahmed Haviland,1995,11/07/2015,USAPL Fall Festival of Power,1.,R-JR,-83,79.70,,,,122.5,127.5,-132.5,,,,127.5,87.25
Ahmed Haviland,competitions-view?id=793,Ahmed Haviland,1995,03/21/2015,Battle on the Border IX,1.,R-Y2,-74,72.90,162.5,,,,,,,,,162.5,118.15
Raymond Chow,competitions-view?id=1354,Raymond Chow,1993,10/13/2016,Raw Nationals 2016,31.,R-JR,-83,81.60,190,200,202.5,140,142.5,145,200,205,212.5,560,377.66
Raymond Chow,competitions-view?id=1113,Raymond Chow,1993,02/20/2016,2016 USA Powerlifting Aggie Showdown,5.,R-C,-83,78.00,170,180,190,122.5,127.5,132.5,175,187.5,200,522.5,362.56
Raymond Chow,competitions-view?id=1020,Raymond Chow,1993,11/07/2015,USAPL Raw Collegiate Cup,3.,R-JR,-83,78.50,150,160,170,115,120,127.5,150,162.5,170,467.5,323.04
John Tobin,competitions-view?id=1354,John Tobin,1995,10/13/2016,Raw Nationals 2016,32.,R-JR,-83,75.66,-185,185,-195,125,135,-137.5,215,227.5,235,555,393.11
John Tobin,competitions-view?id=1264,John Tobin,1995,07/09/2016,Liberty Games,1.,R-JR,-74,73.20,185,-195,200,127.5,132.5,-137.5,212.5,225,232.5,565,409.57
John Tobin,competitions-view?id=1198,John Tobin,1995,04/30/2016,SBWC Spring Classic,4.,R-O,-74,73.40,190,-205,-205,125,132.5,-135,215,227.5,-232.5,550,397.93
Jordan Galida,competitions-view?id=1354,Jordan Galida,1993,10/13/2016,Raw Nationals 2016,33.,R-JR,-83,81.54,185,190,-192.5,122.5,125,-127.5,230,235,-240,550,371.09
Jordan Galida,competitions-view?id=1155,Jordan Galida,1993,03/19/2016,USA Powerlifting Pennsylvania States Championships,3.,R-JR,-83,82.10,172.5,182.5,192.5,120,125,-127.5,205,217.5,227.5,545,366.19
Kenny Hua,competitions-view?id=1354,Kenny Hua,1996,10/13/2016,Raw Nationals 2016,34.,R-JR,-83,79.99,185,197.5,200,120,-130,-130,205,225,227.5,547.5,373.83
Kenny Hua,competitions-view?id=1188,Kenny Hua,1996,04/09/2016,Texas State Championships,3.,R-JR,-83,81.50,175,-192.5,197.5,117.5,122.5,127.5,197.5,220,-227.5,545,367.82
Kenny Hua,competitions-view?id=1020,Kenny Hua,1996,11/07/2015,USAPL Raw Collegiate Cup,2.,R-T3,-83,80.30,150,170,180,105,110,117.5,175,190,197.5,495,337.14
Andy Ni,competitions-view?id=1354,Andy Ni,1996,10/13/2016,Raw Nationals 2016,35.,R-JR,-83,78.42,-195,195,200,125,130,-132.5,200,-210,215,545,376.87
Andy Ni,competitions-view?id=1266,Andy Ni,1996,07/09/2016,Kilo Classic,2.,R-O,-74,73.40,175,185,187.5,110,115,120,185,195,-215,502.5,363.56
Jared Theriault,competitions-view?id=1354,Jared Theriault,1994,10/13/2016,Raw Nationals 2016,36.,R-JR,-83,80.71,177.5,187.5,-195,122.5,130,-137.5,195,210,217.5,535,363.21
Jared Theriault,competitions-view?id=1274,Jared Theriault,1994,07/16/2016,2016 Summer Power Fest,4.,R-O,-74,72.40,165,175,-185,115,120,-122.5,195,205,-217.5,500,365.35
Jared Theriault,competitions-view?id=1169,Jared Theriault,1994,03/19/2016,USA Powerlifting Military Nationals,2.,R-JR,-74,72.20,-170,170,177.5,115,120,-125,182.5,192.5,200,497.5,364.27
Jared Theriault,competitions-view?id=1223,Jared Theriault,1994,12/19/2015,Texas Regional Championships,1.,R-JR,-74,73.00,150,157.5,165,110,-115,115,175,185,192.5,472.5,343.22
Michael Nguyen,competitions-view?id=1354,Michael Nguyen,1993,10/13/2016,Raw Nationals 2016,37.,R-JR,-83,74.32,182.5,192.5,-202.5,125,132.5,-135,192.5,202.5,-215,527.5,378.27
Michael Nguyen,competitions-view?id=1274,Michael Nguyen,1993,07/16/2016,2016 Summer Power Fest,4.,R-JR,-74,71.80,175,-182.5,182.5,120,130,-140,170,-182.5,-182.5,482.5,354.73
Michael Nguyen,competitions-view?id=1191,Michael Nguyen,1993,04/23/2016,2016 Cudahy Open,1.,R-O,-93,91.50,192.5,210,215,155,160,165,255,272.5,-275,652.5,413.10
Michael Nguyen,competitions-view?id=1020,Michael Nguyen,1993,11/07/2015,USAPL Raw Collegiate Cup,1.,R-T3,-66,64.10,140,150,-152.5,95,102.5,-105,185,195,202.5,455,366.09
Ian Galpin,competitions-view?id=1354,Ian Galpin,1993,10/13/2016,Raw Nationals 2016,38.,R-JR,-83,80.32,142.5,172.5,182.5,95,102.5,107.5,220,235,-245,525,357.53
Ian Galpin,competitions-view?id=1021,Ian Galpin,1993,10/31/2015,Western Wisconsin Open - sactioned by USAPL,10.,R-O,-83,79.61,161,179.2,188.2,88.5,102.1,-106.6,206.4,226.8,233.6,523.9,358.77
Ian Galpin,competitions-view?id=1005,Ian Galpin,1993,10/31/2015,USAPL Western Wisconsin Open,10.,R-O,-83,79.60,161,179.2,188.2,88.5,102.1,-106.6,206.4,226.8,233.6,523.9,358.82
Frank Corso IV,competitions-view?id=1354,Frank Corso IV,1994,10/13/2016,Raw Nationals 2016,39.,R-JR,-83,80.88,150,170,182.5,107.5,115,122.5,150,-170,-170,455,308.49
Frank Corso IV,competitions-view?id=1210,Frank Corso IV,1994,05/07/2016,3rd Annual Connecticut Spring Classic,9.,R-O,-83,83.00,182.5,197.5,-207.5,112.5,125,127.5,160,172.5,-182.5,497.5,332.08
Graham Coghlan,competitions-view?id=1354,Graham Coghlan,1994,10/13/2016,Raw Nationals 2016,40.,R-JR,-83,81.23,215,-222.5,-227.5,-132.5,-132.5,-132.5,220,230,240,0,0.00
Graham Coghlan,competitions-view?id=1055,Graham Coghlan,1994,07/12/2015,2015 USAPL Ohio State Championships,7.,R-JR,-83,79.10,182.5,195,-202.5,102.5,112.5,125,205,-217.5,-217.5,525,360.99
Graham Coghlan,competitions-view?id=735,Graham Coghlan,1994,11/08/2014,USAPL 2014 Ohio State PL Championships,1.,R-JR,-75,73.80,175,,,110,,,212.5,,,497.5,358.55
Graham Coghlan,competitions-view?id=387,Graham Coghlan,1994,04/12/2014,THE BATTLE OF THE GREAT LAKES XVII,1.,R-T3,-75,74.80,174.6,,,108.9,,,210.9,,,494.4,352.95
Graham Coghlan,competitions-view?id=476,Graham Coghlan,1994,04/13/2013,2013 Battle of the Great Lakes,-,R-T3,-75,75.00,120.2,,,95.3,,,197.3,,,412.8,294.16
Ben Mock,competitions-view?id=1354,Ben Mock,1996,10/13/2016,Raw Nationals 2016,41.,R-JR,-83,81.32,-192.5,-192.5,-192.5,105,-110,-110,220,227.5,-232.5,0,0.00
Ben Mock,competitions-view?id=1238,Ben Mock,1996,05/28/2016,MA and RI Open State Championships,17.,R-O,-83,82.20,182.5,190,197.5,105,107.5,-112.5,212.5,-222.5,-222.5,517.5,347.45
Ben Mock,competitions-view?id=1097,Ben Mock,1996,02/13/2016,USA Powerlifting Citadel Nutrition Open,2.,R-O,-83,81.70,-172.5,180,187.5,95,-100,100,205,215,222.5,510,343.69
Ben Mock,competitions-view?id=1057,Ben Mock,1996,12/12/2015,USA Powerlifting Georgia & Southern States,3.,R-T3,-83,81.20,170,180,185,90,95,100,197.5,205,215,500,338.20
Bradly Sodam,competitions-view?id=1354,Bradly Sodam,1996,10/13/2016,Raw Nationals 2016,42.,R-JR,-83,82.04,-195,-195,-195,117.5,125,-132.5,182.5,210,217.5,0,0.00
Bradly Sodam,competitions-view?id=1323,Bradly Sodam,1996,09/03/2016,2016 Last Chance Qualifier,3.,R-O,-83,82.80,160,-172.5,172.5,107.5,120,-127.5,160,175,200,492.5,329.24
Bradly Sodam,competitions-view?id=1182,Bradly Sodam,1996,04/14/2016,2016 USA Powerlifting Collegiate Nationals,39.,R-C,-93,87.20,-92.5,92.5,,125,132.5,-137.5,,,,225,146.05
Bradly Sodam,competitions-view?id=1110,Bradly Sodam,1996,02/13/2016,2016 USA Powerlifting River's Edge,1.,R-T3,-83,82.20,142.5,,,112.5,120,127.5,142.5,,,412.5,276.95
Bradly Sodam,competitions-view?id=1031,Bradly Sodam,1996,12/05/2015,USAPL Kansas State Open,1.,R-T3,-93,84.70,192.5,-210,217.5,107.5,117.5,-122.5,192.5,210,227.5,562.5,371.08
Danny Sullivan,competitions-view?id=1354,Danny Sullivan,1994,10/13/2016,Raw Nationals 2016,1.,R-JR,-93,93.00,262.5,272.5,277.5,182.5,190,-192.5,292.5,307.5,-315,775,486.86
Danny Sullivan,competitions-view?id=1122,Danny Sullivan,1994,03/04/2016,Arnold - StartingStrength.com Pro Raw Challenge,1.,R-JR,-105,95.30,260,270,277.5,170,180,-182.5,285,-290,-290,742.5,461.17
Danny Sullivan,competitions-view?id=992,Danny Sullivan,1994,10/15/2015,2015 Raw Nationals,2.,R-JR,-93,91.50,242.5,250,257.5,170,180,-185,287.5,300,-307.5,737.5,466.91
Danny Sullivan,competitions-view?id=890,Danny Sullivan,1994,08/01/2015,Ironwork's Open 2015,1.,R-O,-93,93.00,237.5,252.5,252.5,165,177.5,182.5,280,305,310,745,468.01
Sean Moser,competitions-view?id=1354,Sean Moser,1993,10/13/2016,Raw Nationals 2016,2.,R-JR,-93,92.30,255,267.5,-270,182.5,190,192.5,287.5,-300,300,760,479.18
Sean Moser,competitions-view?id=1279,Sean Moser,1993,07/11/2016,1st IPF University Powerlifting World Cup,1.,R-C,-93,91.90,245,257.5,262.5,175,-180,180,272.5,290,-300,732.5,462.79
Sean Moser,competitions-view?id=1182,Sean Moser,1993,04/14/2016,2016 USA Powerlifting Collegiate Nationals,1.,R-C,-93,91.60,237.5,247.5,255,172.5,180,182.5,272.5,285,-295,722.5,457.20
Sean Moser,competitions-view?id=992,Sean Moser,1993,10/15/2015,2015 Raw Nationals,13.,R-O,-93,90.60,212.5,225,235,165,175,-177.5,250,267.5,275,685,435.87
Sean Moser,competitions-view?id=735,Sean Moser,1993,11/08/2014,USAPL 2014 Ohio State PL Championships,1.,R-JR,-90,88.50,,,,165,,,260,,,425,273.70
Sean Moser,competitions-view?id=387,Sean Moser,1993,04/12/2014,THE BATTLE OF THE GREAT LAKES XVII,2.,R-JR,-90,89.80,195,,,156.5,,,251.7,,,603.2,385.51
Chance Mitchell,competitions-view?id=1354,Chance Mitchell,1994,10/13/2016,Raw Nationals 2016,13.,R-O,-93,92.70,252.5,260,267.5,147.5,155,160,290,-305,307.5,735,462.46
Chance Mitchell,competitions-view?id=1301,Chance Mitchell,1994,08/15/2016,14th Annual North American Championships,1.,R-JR,-93,92.10,240,252.5,265,145,152.5,157.5,280,292.5,305,727.5,459.13
Chance Mitchell,competitions-view?id=1188,Chance Mitchell,1994,04/09/2016,Texas State Championships,1.,R-JR,-93,91.60,232.5,242.5,252.5,137.5,142.5,150,267.5,280,295,697.5,441.38
Chance Mitchell,competitions-view?id=1076,Chance Mitchell,1994,01/17/2016,USA Powerlifting Winter Games of Texas,2.,R-JR,-93,90.30,222.5,235,245,127.5,135,142.5,255,272.5,-287.5,660,420.62
Chance Mitchell,competitions-view?id=992,Chance Mitchell,1994,10/15/2015,2015 Raw Nationals,10.,R-JR,-83,83.00,215,227.5,237.5,122.5,127.5,-132.5,252.5,-267.5,-280,617.5,412.18
Caleb Happel,competitions-view?id=1354,Caleb Happel,1995,10/13/2016,Raw Nationals 2016,14.,R-O,-93,91.70,242.5,250,-255,170,180,182.5,272.5,287.5,300,732.5,463.31
Caleb Happel,competitions-view?id=1194,Caleb Happel,1995,04/23/2016,Southeast RAW Showdown,1.,R-O,-105,96.10,250,-262.5,262.5,177.5,-187.5,-187.5,272.5,290,300,740,457.91
Caleb Happel,competitions-view?id=1067,Caleb Happel,1995,01/16/2016,USA Powerlifting Wisconsin State Open,1.,R-O,-93,92.30,235,257.5,-267.5,165,177.5,185,-275,-280,285,727.5,458.69
Caleb Happel,competitions-view?id=992,Caleb Happel,1995,10/15/2015,2015 Raw Nationals,4.,R-JR,-93,92.60,235,250,-260,162.5,175,-180,265,280,285,710,446.95
Caleb Happel,competitions-view?id=916,Caleb Happel,1995,06/13/2015,Badger Open 2015,1.,R-O,-93,92.20,220,237.5,247.5,157.5,167.5,-177.5,250,272.5,-285,687.5,433.68
Caleb Happel,competitions-view?id=762,Caleb Happel,1995,01/17/2015,WI State Open '15,2.,R-JR,-93,92.60,222.3,,,170.1,,,258.6,,,651,409.80
Abram Guerra,competitions-view?id=1354,Abram Guerra,1995,10/13/2016,Raw Nationals 2016,5.,R-JR,-93,92.40,247.5,255,267.5,170,177.5,-182.5,-282.5,282.5,287.5,732.5,461.55
Abram Guerra,competitions-view?id=1274,Abram Guerra,1995,07/16/2016,2016 Summer Power Fest,2.,R-JR,-93,92.90,205,,,160,,,227.5,250,,615,386.53
William Valle,competitions-view?id=1354,William Valle,1992,10/13/2016,Raw Nationals 2016,19.,R-O,-93,92.85,250,262.5,272.5,155,162.5,167.5,260,267.5,277.5,717.5,451.09
William Valle,competitions-view?id=1300,William Valle,1992,08/13/2016,Juggernaut Summer Showdown,1.,R-JR,-93,92.30,235,250,260,155,160,165,-245,245,257.5,682.5,430.32
William Valle,competitions-view?id=1290,William Valle,1992,04/16/2016,2016 California State Championships,1.,R-JR,-105,93.80,230,240,247.5,142.5,150,-157.5,245,252.5,260,657.5,411.40
Andrew Stone,competitions-view?id=1354,Andrew Stone,1994,10/13/2016,Raw Nationals 2016,7.,R-JR,-93,92.73,252.5,262.5,-265,147.5,-152.5,-152.5,300,-312.5,-312.5,710,446.66
Andrew Stone,competitions-view?id=1275,Andrew Stone,1994,07/16/2016,2016 Virginia Beach Battle,1.,R-JR,-93,91.50,247.5,260,-272.5,150,-155,-155,282.5,-297.5,-297.5,692.5,438.42
Samuel Jansen,competitions-view?id=1354,Samuel Jansen,1993,10/13/2016,Raw Nationals 2016,22.,R-O,-93,91.60,240,255,265,137.5,145,152.5,260,275,287.5,705,446.12
Samuel Jansen,competitions-view?id=1166,Samuel Jansen,1993,03/20/2016,2016 USA Powerlifting Orlando Open Championships,1.,R-JR,-93,92.40,245,262.5,-275.5,132.5,140,-147.5,262.5,280,-285,682.5,430.04
Samuel Jansen,competitions-view?id=992,Samuel Jansen,1993,10/15/2015,2015 Raw Nationals,7.,R-JR,-93,91.90,-247.5,247.5,265,135,142.5,150,265,-285,-285,680,429.62
Andrew Jones,competitions-view?id=1354,Andrew Jones,1994,10/13/2016,Raw Nationals 2016,9.,R-JR,-93,92.62,250,260,265,160,-165,-165,265,280,-290,705,443.73
Andrew Jones,competitions-view?id=1244,Andrew Jones,1994,06/04/2016,2016 Missouri State Open,1.,R-JR,-93,92.90,235,247.5,-260,140,152.5,162.5,245,252.5,-260,662.5,416.38
Andrew Jones,competitions-view?id=1000,Andrew Jones,1994,11/07/2015,2015 USAPL Battle of Belleville,1.,R-O,-93,92.10,220,232.5,245,140,147.5,-155,250,-265,265,657.5,414.95
Jake Ouellette,competitions-view?id=1354,Jake Ouellette,1993,10/13/2016,Raw Nationals 2016,10.,R-JR,-93,89.62,227.5,240,-250,160,167.5,172.5,260,277.5,290,702.5,449.46
Jake Ouellette,competitions-view?id=1210,Jake Ouellette,1993,05/07/2016,3rd Annual Connecticut Spring Classic,3.,R-O,-93,89.60,192.5,207.5,217.5,155,-165,165,242.5,260,272.5,655,419.07
Timothy Oliver,competitions-view?id=1354,Timothy Oliver,1995,10/13/2016,Raw Nationals 2016,11.,R-JR,-93,92.70,240,252.5,-257.5,160,167.5,-172.5,247.5,267.5,275,695,437.29
Timothy Oliver,competitions-view?id=1283,Timothy Oliver,1995,07/23/2016,"Border Bash ""Alabama vs Georgia""",1.,R-JR,-93,92.10,237.5,247.5,-255,160,165,-167.5,247.5,260,-272.5,672.5,424.41
Timothy Oliver,competitions-view?id=1196,Timothy Oliver,1995,04/23/2016,Explosive Mechanics Day of Mayhem,1.,R-O,-93,92.20,232.5,-242.5,247.5,157.5,162.5,-167.5,247.5,255,265,675,425.79
Timothy Oliver,competitions-view?id=1057,Timothy Oliver,1995,12/12/2015,USA Powerlifting Georgia & Southern States,3.,R-JR,-93,91.40,225,-235,240,157.5,160,-165,225,235,245,645,408.61
Nick King,competitions-view?id=1354,Nick King,1993,10/13/2016,Raw Nationals 2016,12.,R-JR,-93,89.98,222.5,230,240,140,147.5,-152.5,275,290,-302.5,677.5,432.58
Nick King,competitions-view?id=1238,Nick King,1993,05/28/2016,MA and RI Open State Championships,1.,R-JR,-93,89.60,205,220,-227.5,132.5,140,-142.5,257.5,275,-290,635,406.27
Steven McPherson,competitions-view?id=1354,Steven McPherson,1993,10/13/2016,Raw Nationals 2016,32.,R-O,-93,92.55,210,227.5,242.5,127.5,137.5,-142.5,260,285,297.5,677.5,426.55
Steven McPherson,competitions-view?id=1047,Steven McPherson,1993,12/13/2015,2015 Southeastern USA Regional Championships,1.,R-JR,-93,92.30,220,232.5,235,130,137.5,142.5,267.5,282.5,-295,660,416.13
Matthew Willette,competitions-view?id=1354,Matthew Willette,1994,10/13/2016,Raw Nationals 2016,33.,R-O,-93,92.84,230,240,245,155,160,-165,272.5,-285,-285,677.5,425.94
Matthew Willette,competitions-view?id=1160,Matthew Willette,1994,04/02/2016,Arizona State Championships,3.,R-O,-93,90.20,232.5,247.5,-252.5,-142.5,152.5,-157.5,237.5,255,-260,655,417.69
Matthew Willette,competitions-view?id=1006,Matthew Willette,1994,11/21/2015,AZ Fall Championships,3.,R-O,-93,89.10,227.5,240,245,132.5,140,-142.5,235,250,252.5,637.5,409.08
NIC STEFFL,competitions-view?id=1354,NIC STEFFL,1994,10/13/2016,Raw Nationals 2016,35.,R-O,-93,91.06,-247.5,247.5,-265,-137.5,137.5,-142.5,272.5,287.5,-300,672.5,426.77
NIC STEFFL,competitions-view?id=1182,NIC STEFFL,1994,04/14/2016,2016 USA Powerlifting Collegiate Nationals,6.,R-C,-93,92.20,225,237.5,245,130,137.5,-142.5,247.5,272.5,285,667.5,421.06
NIC STEFFL,competitions-view?id=1083,NIC STEFFL,1994,01/23/2016,Ninth Annual USA Powerlifting Capitol City Clash,2.,R-JR,-83,82.00,225,-235,235,125,130,-132.5,252.5,265,-272.5,630,423.61
NIC STEFFL,competitions-view?id=887,NIC STEFFL,1994,08/15/2015,NE USAPL Patriot Open,1.,R-O,-93,91.70,215,230,242.5,-125,125,-132.5,245,265,,632.5,400.06
Marcus Bell,competitions-view?id=1354,Marcus Bell,1995,10/13/2016,Raw Nationals 2016,40.,R-O,-93,86.65,210,227.5,237.5,155,162.5,167.5,245,262.5,-272.5,667.5,434.74
Marcus Bell,competitions-view?id=1301,Marcus Bell,1995,08/15/2016,14th Annual North American Championships,1.,R-JR,-83,82.60,227.5,237.5,242.5,155,157.5,160,250,-255,-265,652.5,436.78
Marcus Bell,competitions-view?id=1182,Marcus Bell,1995,04/14/2016,2016 USA Powerlifting Collegiate Nationals,1.,R-C,-83,81.40,227.5,245,255,142.5,152.5,155,227.5,250,-262.5,660,445.76
Marcus Bell,competitions-view?id=1122,Marcus Bell,1995,03/04/2016,Arnold - StartingStrength.com Pro Raw Challenge,2.,R-JR,-83,78.30,240,255,-262.5,147.5,152.5,-157.5,237.5,-250,-250,645,446.47
Marcus Bell,competitions-view?id=992,Marcus Bell,1995,10/15/2015,2015 Raw Nationals,5.,R-JR,-83,81.20,227.5,245,-260.5,142.5,150,155,227.5,245,250,650,439.66
Marcus Bell,competitions-view?id=813,Marcus Bell,1995,04/18/2015,USAPL Terrapin Invitational,1.,R-O,-83,81.00,215,227.5,-240,-137.5,137.5,-142.5,227.5,242.5,-245,607.5,411.52
Marcus Bell,competitions-view?id=752,Marcus Bell,1995,12/12/2014,American Open,2.,R-T3,-83,80.40,215,,,135,,,227.5,,,577.5,393.05
TYLER TAN,competitions-view?id=1354,TYLER TAN,1994,10/13/2016,Raw Nationals 2016,52.,R-O,-93,91.32,222.5,235,240,140,-150,150,230,250,262.5,652.5,413.55
TYLER TAN,competitions-view?id=1198,TYLER TAN,1994,04/30/2016,SBWC Spring Classic,4.,R-O,-93,92.00,210,220,227.5,137.5,145,-150,235,247.5,-257.5,620,391.53
TYLER TAN,competitions-view?id=992,TYLER TAN,1994,10/15/2015,2015 Raw Nationals,23.,R-JR,-93,89.60,205,217.5,-227.5,130,137.5,142.5,225,240,250,610,390.28
TYLER TAN,competitions-view?id=1174,TYLER TAN,1994,08/15/2015,2015 USAPL Limitless Championship,3.,R-O,-93,90.50,200,215,222.5,120,130,-140,235,252.5,257.5,610,388.33
DANIEL ALKON,competitions-view?id=1354,DANIEL ALKON,1994,10/13/2016,Raw Nationals 2016,18.,R-JR,-93,92.05,225,240,245,135,140,145,252.5,-265,-265,642.5,405.61
DANIEL ALKON,competitions-view?id=1198,DANIEL ALKON,1994,04/30/2016,SBWC Spring Classic,1.,R-JR,-93,91.20,215,232.5,,142.5,150,-152.5,-250,250,270,652.5,413.82
DANIEL ALKON,competitions-view?id=992,DANIEL ALKON,1994,10/15/2015,2015 Raw Nationals,13.,R-JR,-93,89.30,215,237.5,-245,130,140,147.5,232.5,255,265,650,416.65
DANIEL ALKON,competitions-view?id=1174,DANIEL ALKON,1994,08/15/2015,2015 USAPL Limitless Championship,1.,R-JR,-93,89.60,205,222.5,235,125,137.5,-145,225,240,-257.5,612.5,391.88
Charlie Shin,competitions-view?id=1354,Charlie Shin,1995,10/13/2016,Raw Nationals 2016,19.,R-JR,-93,90.31,225,240,247.5,140,142.5,145,245,247.5,-250,640,407.87
Charlie Shin,competitions-view?id=1290,Charlie Shin,1995,04/16/2016,2016 California State Championships,2.,R-O,-105,99.20,237.5,250,255,142.5,-152.5,-152.5,245,260,-272.5,657.5,401.47
Charlie Shin,competitions-view?id=807,Charlie Shin,1995,04/11/2015,2015 CA State Championship,1.,R-T3,-93,91.90,240,,,125,,,265,,,630,398.03
Spencer Higbee,competitions-view?id=1354,Spencer Higbee,1992,10/13/2016,Raw Nationals 2016,20.,R-JR,-93,91.46,215,227.5,232.5,-145,-145,145,247.5,262.5,-272.5,640,405.31
Spencer Higbee,competitions-view?id=1283,Spencer Higbee,1992,07/23/2016,"Border Bash ""Alabama vs Georgia""",3.,R-O,-93,92.70,217.5,225,-232.5,142.5,150,-155,242.5,255,265,640,402.69
Spencer Higbee,competitions-view?id=1165,Spencer Higbee,1992,04/02/2016,Georgia Spring Open,3.,R-O,-93,92.30,210,220,230,135,-145,-145,237.5,250,260,625,394.06
Patrick Jin,competitions-view?id=1354,Patrick Jin,1995,10/13/2016,Raw Nationals 2016,21.,R-JR,-93,92.50,-192.5,192.5,205,165,175,,242.5,250,257.5,637.5,401.50
